Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
META,2025-12-18 15:30:00-05:00,664.48,666.54,663.88,664.38,1136131,0.0,0.0
META,2025-12-19 09:30:00-05:00,666.51,667.77,659.62,660.47,4376390,0.0,0.0
META,2025-12-19 10:30:00-05:00,660.42,666.85,660.13,666.71,1154474,0.0,0.0
META,2025-12-19 11:30:00-05:00,666.71,669.2,665.89,668.07,1142637,0.0,0.0
META,2025-12-19 12:30:00-05:00,668.07,669.0,667.0,667.55,740624,0.0,0.0
META,2025-12-19 13:30:00-05:00,667.59,670.16,666.74,667.21,1073124,0.0,0.0
META,2025-12-19 14:30:00-05:00,667.28,667.5,664.14,666.41,944060,0.0,0.0
META,2025-12-19 15:30:00-05:00,666.4,669.54,658.18,658.79,2420255,0.0,0.0
AAPL,2025-12-15 09:30:00-05:00,280.0,280.05,273.62,274.14,8113962,0.0,0.0
AAPL,2025-12-15 10:30:00-05:00,274.17,275.64,273.72,275.51,3495538,0.0,0.0
AAPL,2025-12-15 11:30:00-05:00,275.54,275.7,274.15,274.92,2136284,0.0,0.0
AAPL,2025-12-15 12:30:00-05:00,274.92,275.1,273.73,274.04,1992688,0.0,0.0
AAPL,2025-12-15 13:30:00-05:00,274.02,274.25,273.08,273.37,2430153,0.0,0.0
AAPL,2025-12-15 14:30:00-05:00,273.38,273.84,272.84,273.8,2804616,0.0,0.0
AAPL,2025-12-15 15:30:00-05:00,273.81,274.72,273.52,274.11,4104430,0.0,0.0
AAPL,2025-12-16 09:30:00-05:00,272.82,274.03,271.79,273.17,4976091,0.0,0.0
AAPL,2025-12-16 10:30:00-05:00,273.17,273.82,272.5,272.81,2282059,0.0,0.0
AAPL,2025-12-16 11:30:00-05:00,272.8,274.28,272.69,273.2,1929804,0.0,0.0
AAPL,2025-12-16 12:30:00-05:00,273.2,273.49,271.8,272.13,2118531,0.0,0.0
AAPL,2025-12-16 13:30:00-05:00,272.14,273.91,272.14,273.57,2008038,0.0,0.0
AAPL,2025-12-16 14:30:00-05:00,273.57,274.8,273.54,274.56,1912589,0.0,0.0
AAPL,2025-12-16 15:30:00-05:00,274.55,275.5,274.45,274.47,2361847,0.0,0.0
AAPL,2025-12-17 09:30:00-05:00,275.01,276.16,274.83,275.49,4574850,0.0,0.0
AAPL,2025-12-17 10:30:00-05:00,275.47,275.73,273.05,273.49,3354929,0.0,0.0
AAPL,2025-12-17 11:30:00-05:00,273.49,273.49,272.28,272.87,2372809,0.0,0.0
AAPL,2025-12-17 12:30:00-05:00,272.88,273.69,272.65,273.02,1699122,0.0,0.0
AAPL,2025-12-17 13:30:00-05:00,272.99,273.97,272.44,273.79,2046363,0.0,0.0
AAPL,2025-12-17 14:30:00-05:00,273.77,274.11,273.57,273.65,2167480,0.0,0.0
AAPL,2025-12-17 15:30:00-05:00,273.67,273.87,271.69,271.86,5130736,0.0,0.0
AAPL,2025-12-18 09:30:00-05:00,273.61,273.62,266.96,270.9,10127086,0.0,0.0
AAPL,2025-12-18 10:30:00-05:00,270.86,272.72,270.81,272.3,3659235,0.0,0.0
AAPL,2025-12-18 11:30:00-05:00,272.29,273.16,269.94,270.25,3692916,0.0,0.0
AAPL,2025-12-18 12:30:00-05:00,270.2,272.75,270.12,272.65,1920512,0.0,0.0
AAPL,2025-12-18 13:30:00-05:00,272.67,272.96,271.09,271.37,2108845,0.0,0.0
AAPL,2025-12-18 14:30:00-05:00,271.37,271.97,270.5,271.84,2747038,0.0,0.0
AAPL,2025-12-18 15:30:00-05:00,271.85,273.2,271.79,272.16,2956766,0.0,0.0
AAPL,2025-12-19 09:30:00-05:00,272.14,272.92,270.95,271.73,18574766,0.0,0.0
AAPL,2025-12-19 10:30:00-05:00,271.72,272.82,270.99,271.26,2919546,0.0,0.0
AAPL,2025-12-19 11:30:00-05:00,271.26,271.46,270.27,270.65,2629565,0.0,0.0
AAPL,2025-12-19 12:30:00-05:00,270.66,271.81,270.34,270.75,3085614,0.0,0.0
AAPL,2025-12-19 13:30:00-05:00,270.76,271.51,270.4,271.37,2544938,0.0,0.0
AAPL,2025-12-19 14:30:00-05:00,271.38,271.74,270.17,270.8,3108119,0.0,0.0
AAPL,2025-12-19 15:30:00-05:00,270.81,274.58,269.9,273.67,8193309,0.0,0.0
AMZN,2025-12-15 09:30:00-05:00,227.0,227.5,222.89,223.03,6475168,0.0,0.0
AMZN,2025-12-15 10:30:00-05:00,223.04,224.39,222.99,224.39,2713407,0.0,0.0
AMZN,2025-12-15 11:30:00-05:00,224.44,224.5,222.52,222.54,2914110,0.0,0.0
AMZN,2025-12-15 12:30:00-05:00,222.54,223.08,222.1,222.38,2010556,0.0,0.0
AMZN,2025-12-15 13:30:00-05:00,222.38,223.43,222.18,223.22,2315546,0.0,0.0
AMZN,2025-12-15 14:30:00-05:00,223.23,223.41,222.52,222.66,2085163,0.0,0.0
