Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
META,2025-12-03 09:30:00-05:00,644.41,648.85,641.61,643.4,1590547,0.0,0.0
META,2025-12-03 10:30:00-05:00,643.28,644.84,641.82,642.58,944738,0.0,0.0
META,2025-12-03 11:30:00-05:00,642.55,645.83,642.49,645.82,663862,0.0,0.0
META,2025-12-03 12:30:00-05:00,645.77,645.92,644.27,644.7,408413,0.0,0.0
META,2025-12-03 13:30:00-05:00,644.61,645.3,643.18,644.18,474190,0.0,0.0
META,2025-12-03 14:30:00-05:00,644.24,645.32,643.88,644.12,551421,0.0,0.0
META,2025-12-03 15:30:00-05:00,644.03,644.27,638.6,639.74,1310744,0.0,0.0
META,2025-12-04 09:30:00-05:00,666.42,669.2,660.11,665.73,10059794,0.0,0.0
META,2025-12-04 10:30:00-05:00,665.65,667.59,662.08,664.85,2532344,0.0,0.0
META,2025-12-04 11:30:00-05:00,664.74,669.67,664.46,668.19,1608145,0.0,0.0
META,2025-12-04 12:30:00-05:00,668.21,668.34,661.87,664.77,1307691,0.0,0.0
META,2025-12-04 13:30:00-05:00,664.71,665.49,662.26,662.8,879092,0.0,0.0
META,2025-12-04 14:30:00-05:00,662.63,664.21,660.05,660.63,1141839,0.0,0.0
META,2025-12-04 15:30:00-05:00,660.55,662.84,660.13,661.73,10384349,0.0,0.0
META,2025-12-05 09:30:00-05:00,664.5,673.5,662.41,670.98,3614338,0.0,0.0
META,2025-12-05 10:30:00-05:00,670.98,673.0,667.65,668.65,1284282,0.0,0.0
META,2025-12-05 11:30:00-05:00,668.65,674.68,667.84,673.64,2046790,0.0,0.0
META,2025-12-05 12:30:00-05:00,673.72,674.03,670.67,672.0,768203,0.0,0.0
META,2025-12-05 13:30:00-05:00,672.05,673.48,670.01,672.54,812231,0.0,0.0
META,2025-12-05 14:30:00-05:00,672.53,673.82,670.8,672.71,1111957,0.0,0.0
META,2025-12-05 15:30:00-05:00,672.7,673.8,671.72,673.46,1167517,0.0,0.0
META,2025-12-08 09:30:00-05:00,669.68,676.71,665.64,668.77,2929014,0.0,0.0
META,2025-12-08 10:30:00-05:00,668.7,670.77,667.52,669.84,1062264,0.0,0.0
META,2025-12-08 11:30:00-05:00,669.88,670.9,668.07,669.43,690379,0.0,0.0
META,2025-12-08 12:30:00-05:00,669.43,670.21,667.65,667.86,569351,0.0,0.0
META,2025-12-08 13:30:00-05:00,667.75,668.36,666.02,666.48,542845,0.0,0.0
META,2025-12-08 14:30:00-05:00,666.49,668.34,666.24,668.21,483116,0.0,0.0
META,2025-12-08 15:30:00-05:00,668.24,668.35,666.37,667.03,827687,0.0,0.0
META,2025-12-09 09:30:00-05:00,666.8,666.8,653.34,656.72,2882585,0.0,0.0
META,2025-12-09 10:30:00-05:00,656.72,658.3,654.6,655.5,1193432,0.0,0.0
META,2025-12-09 11:30:00-05:00,655.5,657.42,654.27,655.33,2590685,0.0,0.0
META,2025-12-09 12:30:00-05:00,655.33,657.65,653.78,657.48,779720,0.0,0.0
META,2025-12-09 13:30:00-05:00,657.48,660.09,657.3,657.98,764940,0.0,0.0
META,2025-12-09 14:30:00-05:00,657.98,658.5,656.29,656.35,595350,0.0,0.0
META,2025-12-09 15:30:00-05:00,656.35,666.8,655.6,656.82,3783412,0.0,0.0
AAPL,2025-12-03 09:30:00-05:00,286.2,288.61,285.9,287.34,6627228,0.0,0.0
AAPL,2025-12-03 10:30:00-05:00,287.32,287.59,285.75,286.41,3581593,0.0,0.0
AAPL,2025-12-03 11:30:00-05:00,286.42,286.82,285.5,286.39,2126959,0.0,0.0
AAPL,2025-12-03 12:30:00-05:00,286.35,286.44,285.34,285.68,2127386,0.0,0.0
AAPL,2025-12-03 13:30:00-05:00,285.68,285.94,284.88,285.21,1618603,0.0,0.0
AAPL,2025-12-03 14:30:00-05:00,285.23,285.25,284.27,284.55,11158331,0.0,0.0
AAPL,2025-12-03 15:30:00-05:00,284.55,284.7,283.54,284.15,0,0.0,0.0
AAPL,2025-12-04 09:30:00-05:00,284.11,284.73,280.27,281.23,6410843,0.0,0.0
AAPL,2025-12-04 10:30:00-05:00,281.21,281.6,279.81,280.28,2986361,0.0,0.0
AAPL,2025-12-04 11:30:00-05:00,280.29,280.93,279.94,280.11,2285394,0.0,0.0
AAPL,2025-12-04 12:30:00-05:00,280.13,280.49,279.64,280.01,1806229,0.0,0.0
AAPL,2025-12-04 13:30:00-05:00,279.99,280.1,278.59,278.86,2574486,0.0,0.0
AAPL,2025-12-04 14:30:00-05:00,278.86,280.73,278.82,280.12,2807996,0.0,0.0
AAPL,2025-12-04 15:30:00-05:00,280.12,280.69,279.58,280.65,3165508,0.0,0.0
AAPL,2025-12-05 09:30:00-05:00,280.54,281.14,279.27,280.46,4393145,0.0,0.0
AAPL,2025-12-05 10:30:00-05:00,280.46,280.98,279.29,279.3,3579247,0.0,0.0
AAPL,2025-12-05 11:30:00-05:00,279.3,279.33,278.11,278.32,2319755,0.0,0.0
AAPL,2025-12-05 12:30:00-05:00,278.32,279.48,278.05,279.44,1693305,0.0,0.0
AAPL,2025-12-05 13:30:00-05:00,279.48,279.57,278.58,279.23,1553832,0.0,0.0
AAPL,2025-12-05 14:30:00-05:00,279.23,279.3,278.54,278.8,1937238,0.0,0.0
AAPL,2025-12-05 15:30:00-05:00,278.8,279.02,278.19,278.79,2719470,0.0,0.0
AAPL,2025-12-08 09:30:00-05:00,278.17,279.67,277.45,277.56,6285926,0.0,0.0
AAPL,2025-12-08 10:30:00-05:00,277.55,277.88,276.7,277.46,3326326,0.0,0.0
AAPL,2025-12-08 11:30:00-05:00,277.47,277.82,277.0,277.23,1896481,0.0,0.0
