Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
AMZN,2025-12-12 13:30:00-05:00,226.99,227.38,226.66,226.85,1616710,0.0,0.0
AMZN,2025-12-12 14:30:00-05:00,226.87,227.16,226.6,226.71,1797710,0.0,0.0
AMZN,2025-12-12 15:30:00-05:00,226.72,226.76,225.78,226.19,2808944,0.0,0.0
NFLX,2025-12-08 09:30:00-05:00,99.79,99.82,95.79,95.83,18330581,0.0,0.0
NFLX,2025-12-08 10:30:00-05:00,95.82,96.57,95.3,95.93,12653429,0.0,0.0
NFLX,2025-12-08 11:30:00-05:00,95.93,96.53,95.51,96.11,7657343,0.0,0.0
NFLX,2025-12-08 12:30:00-05:00,96.12,96.24,95.55,95.66,5494339,0.0,0.0
NFLX,2025-12-08 13:30:00-05:00,95.65,96.5,95.45,96.32,6449408,0.0,0.0
NFLX,2025-12-08 14:30:00-05:00,96.32,97.03,96.02,96.96,7141535,0.0,0.0
NFLX,2025-12-08 15:30:00-05:00,96.96,97.04,96.24,96.84,5815091,0.0,0.0
NFLX,2025-12-09 09:30:00-05:00,96.79,97.11,96.23,96.64,7862597,0.0,0.0
NFLX,2025-12-09 10:30:00-05:00,96.64,96.71,95.88,96.07,4915351,0.0,0.0
NFLX,2025-12-09 11:30:00-05:00,96.07,96.63,95.76,95.93,4367552,0.0,0.0
NFLX,2025-12-09 12:30:00-05:00,95.93,96.07,95.45,95.78,4083576,0.0,0.0
NFLX,2025-12-09 13:30:00-05:00,95.78,97.19,95.75,96.59,5067300,0.0,0.0
NFLX,2025-12-09 14:30:00-05:00,96.58,96.93,96.35,96.85,3500625,0.0,0.0
NFLX,2025-12-09 15:30:00-05:00,96.85,97.24,96.44,96.71,4138582,0.0,0.0
NFLX,2025-12-10 09:30:00-05:00,96.74,96.96,95.08,95.53,8028921,0.0,0.0
NFLX,2025-12-10 10:30:00-05:00,95.52,95.57,94.63,94.95,6148312,0.0,0.0
NFLX,2025-12-10 11:30:00-05:00,94.96,95.06,94.57,94.79,3158059,0.0,0.0
NFLX,2025-12-10 12:30:00-05:00,94.79,94.82,94.16,94.22,4973469,0.0,0.0
NFLX,2025-12-10 13:30:00-05:00,94.22,94.28,93.35,93.47,7085060,0.0,0.0
NFLX,2025-12-10 14:30:00-05:00,93.48,93.74,92.98,93.41,7418112,0.0,0.0
NFLX,2025-12-10 15:30:00-05:00,93.4,93.43,92.35,92.7,9019771,0.0,0.0
NFLX,2025-12-11 09:30:00-05:00,93.86,94.51,92.76,94.39,9038298,0.0,0.0
NFLX,2025-12-11 10:30:00-05:00,94.39,94.68,93.71,94.08,4362495,0.0,0.0
NFLX,2025-12-11 11:30:00-05:00,94.08,94.82,93.99,94.62,3473366,0.0,0.0
NFLX,2025-12-11 12:30:00-05:00,94.61,94.77,94.07,94.09,2643380,0.0,0.0
NFLX,2025-12-11 13:30:00-05:00,94.1,94.46,94.05,94.42,2583434,0.0,0.0
NFLX,2025-12-11 14:30:00-05:00,94.41,94.42,93.71,93.85,3095959,0.0,0.0
NFLX,2025-12-11 15:30:00-05:00,93.85,94.14,93.68,94.11,2855312,0.0,0.0
NFLX,2025-12-12 09:30:00-05:00,95.5,96.92,95.05,95.54,11663856,0.0,0.0
NFLX,2025-12-12 10:30:00-05:00,95.54,96.07,94.88,95.15,3629040,0.0,0.0
NFLX,2025-12-12 11:30:00-05:00,95.15,95.42,94.85,95.15,2672382,0.0,0.0
NFLX,2025-12-12 12:30:00-05:00,95.16,95.56,95.02,95.44,1950927,0.0,0.0
NFLX,2025-12-12 13:30:00-05:00,95.44,95.79,95.39,95.56,10145800,0.0,0.0
NFLX,2025-12-12 14:30:00-05:00,95.56,95.84,95.47,95.67,0,0.0,0.0
NFLX,2025-12-12 15:30:00-05:00,95.67,95.7,94.65,95.21,4024839,0.0,0.0
GOOG,2025-12-08 09:30:00-05:00,320.88,321.23,317.66,317.95,3758988,0.21,0.0
GOOG,2025-12-08 10:30:00-05:00,317.9,317.9,315.62,315.87,2078465,0.0,0.0
GOOG,2025-12-08 11:30:00-05:00,315.82,316.16,311.91,313.02,2665657,0.0,0.0
GOOG,2025-12-08 12:30:00-05:00,313.04,313.99,312.19,312.83,1384447,0.0,0.0
GOOG,2025-12-08 13:30:00-05:00,312.86,314.27,312.7,313.61,1098322,0.0,0.0
GOOG,2025-12-08 14:30:00-05:00,313.6,314.07,312.84,313.27,1012658,0.0,0.0
GOOG,2025-12-08 15:30:00-05:00,313.27,314.57,312.64,314.29,6086234,0.0,0.0
GOOG,2025-12-09 09:30:00-05:00,314.45,314.57,312.62,314.14,2063287,0.0,0.0
GOOG,2025-12-09 10:30:00-05:00,314.14,315.27,313.54,314.62,1009941,0.0,0.0
GOOG,2025-12-09 11:30:00-05:00,314.64,317.68,314.46,317.63,1191496,0.0,0.0
GOOG,2025-12-09 12:30:00-05:00,317.63,318.71,317.33,318.67,1262633,0.0,0.0
GOOG,2025-12-09 13:30:00-05:00,318.67,318.7,317.71,318.28,629339,0.0,0.0
GOOG,2025-12-09 14:30:00-05:00,318.28,318.48,317.59,317.92,764080,0.0,0.0
GOOG,2025-12-09 15:30:00-05:00,317.92,318.02,314.45,317.79,1170453,0.0,0.0
GOOG,2025-12-10 09:30:00-05:00,316.62,319.52,315.4,318.74,2497344,0.0,0.0
GOOG,2025-12-10 10:30:00-05:00,318.7,318.86,317.36,318.6,887438,0.0,0.0
GOOG,2025-12-10 11:30:00-05:00,318.57,318.83,317.07,317.08,900377,0.0,0.0
GOOG,2025-12-10 12:30:00-05:00,317.04,318.03,316.69,316.7,711869,0.0,0.0
GOOG,2025-12-10 13:30:00-05:00,316.65,319.6,316.45,318.61,1057225,0.0,0.0
GOOG,2025-12-10 14:30:00-05:00,318.68,320.85,318.18,320.51,1555562,0.0,0.0
GOOG,2025-12-10 15:30:00-05:00,320.56,321.87,320.49,320.85,1865336,0.0,0.0
GOOG,2025-12-11 09:30:00-05:00,320.94,321.99,314.52,317.06,3634473,0.0,0.0
GOOG,2025-12-11 10:30:00-05:00,317.08,317.89,315.24,315.55,1521142,0.0,0.0
GOOG,2025-12-11 11:30:00-05:00,315.52,316.54,314.66,316.06,1109293,0.0,0.0
GOOG,2025-12-11 12:30:00-05:00,316.06,316.54,309.88,313.39,2408094,0.0,0.0
GOOG,2025-12-11 13:30:00-05:00,313.41,314.56,311.23,313.61,2208647,0.0,0.0
GOOG,2025-12-11 14:30:00-05:00,313.63,314.3,312.84,313.35,1218542,0.0,0.0
GOOG,2025-12-11 15:30:00-05:00,313.34,314.11,312.85,313.71,1611593,0.0,0.0
GOOG,2025-12-12 09:30:00-05:00,314.81,316.13,309.43,309.59,3133641,0.0,0.0
GOOG,2025-12-12 10:30:00-05:00,309.61,310.94,307.09,308.0,2344376,0.0,0.0
GOOG,2025-12-12 11:30:00-05:00,308.0,310.78,306.96,309.57,1633867,0.0,0.0
GOOG,2025-12-12 12:30:00-05:00,309.57,311.69,309.02,311.65,1082515,0.0,0.0
GOOG,2025-12-12 13:30:00-05:00,311.65,311.89,310.39,310.96,809271,0.0,0.0
GOOG,2025-12-12 14:30:00-05:00,310.97,311.42,310.57,310.8,722659,0.0,0.0
GOOG,2025-12-12 15:30:00-05:00,310.82,310.93,309.5,310.51,1398728,0.0,0.0
